Month,Borough,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN,2021
10/1/21,Manhattan,Elevator,EL222,3,1,2,2,229.0,1.0,124.0,124.0,1.0,124.0,124.0,0.982549283,731.0166667,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
10/1/21,Manhattan,Elevator,EL224,8,4,4,1,228.0,0.720564516,89.35,124.0,0.665725806,82.55,124.0,0.701904122,522.2166667,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
10/1/21,Manhattan,Elevator,EL221,3,3,0,0,230.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992226703,738.2166667,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
11/1/21,Manhattan,Elevator,EL223,1,1,0,0,231.0,1.0,120.0,120.0,1.0,120.0,120.0,0.992824074,714.8333333,720.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
11/1/21,Manhattan,Elevator,EL222,6,1,5,3,230.0,0.988055556,118.5666667,120.0,0.951388889,114.1666667,120.0,0.973217593,700.7166667,720.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
11/1/21,Manhattan,Elevator,EL221,3,1,2,0,231.0,1.0,120.0,120.0,0.966666667,116.0,120.0,0.962384259,692.9166667,720.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
11/1/21,Manhattan,Elevator,EL224,3,2,1,0,229.0,0.966666667,116.0,120.0,1.0,120.0,120.0,0.972592593,700.2666667,720.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
12/1/21,Manhattan,Elevator,EL222,2,1,1,0,231.0,1.0,124.0,124.0,1.0,124.0,124.0,0.988396057,735.3666667,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
12/1/21,Manhattan,Elevator,EL224,6,3,3,2,230.0,0.965053763,119.6666667,124.0,0.945026882,117.1833333,124.0,0.935080645,695.7,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
12/1/21,Manhattan,Elevator,EL223,4,3,1,1,232.0,0.952553763,118.1166667,124.0,0.974596774,120.85,124.0,0.968929211,720.8833333,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618,"17,710"
12/1/21,Manhattan,Elevator,EL221,3,3,0,0,232.0,0.895833333,111.0833333,124.0,0.931854839,115.55,124.0,0.907773297,675.3833333,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618,"17,710"
1/1/21,Brooklyn,Elevator,EL398,2,1,1,0,155.0,0.999462366,123.9333333,124.0,1.0,124.0,124.0,0.990367384,736.8333333,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
1/1/21,Brooklyn,Elevator,EL397,3,1,2,1,155.0,1.0,124.0,124.0,0.982258065,121.8,124.0,0.981854839,730.5,744.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
1/1/21,Brooklyn,Elevator,EL396,3,1,2,0,155.0,0.967741935,120.0,124.0,0.935483871,116.0,124.0,0.950201613,706.95,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
2/1/21,Brooklyn,Elevator,EL397,1,1,0,0,156.0,1.0,112.0,112.0,1.0,112.0,112.0,0.991170635,666.0666667,672.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
2/1/21,Brooklyn,Elevator,EL398,4,3,1,0,156.0,0.930059524,104.1666667,112.0,0.992559524,111.1666667,112.0,0.950396825,638.6666667,672.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
2/1/21,Brooklyn,Elevator,EL396,5,1,4,0,156.0,0.978125,109.55,112.0,0.978422619,109.5833333,112.0,0.97485119,655.1,672.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
3/1/21,Brooklyn,Elevator,EL397,3,1,2,0,157.0,0.935483871,116.0,124.0,1.0,124.0,124.0,0.964112903,717.3,744.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
3/1/21,Brooklyn,Elevator,EL396,3,2,1,0,157.0,1.0,124.0,124.0,1.0,124.0,124.0,0.989471326,736.1666667,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
3/1/21,Brooklyn,Elevator,EL398,1,1,0,0,157.0,1.0,124.0,124.0,1.0,124.0,124.0,0.99563172,740.75,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
4/1/21,Brooklyn,Elevator,EL398,1,1,0,0,158.0,1.0,120.0,120.0,1.0,120.0,120.0,0.991203704,713.6666667,720.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
4/1/21,Brooklyn,Elevator,EL397,7,5,2,0,158.0,0.99375,119.25,120.0,0.966666667,116.0,120.0,0.952939815,686.1166667,720.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
4/1/21,Brooklyn,Elevator,EL396,6,4,2,2,158.0,0.98125,117.75,120.0,0.966527778,115.9833333,120.0,0.974513889,701.65,720.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
5/1/21,Brooklyn,Elevator,EL397,0,0,0,0,159.0,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
5/1/21,Brooklyn,Elevator,EL396,2,1,1,0,159.0,1.0,124.0,124.0,0.994758065,123.35,124.0,0.988485663,735.4333333,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
5/1/21,Brooklyn,Elevator,EL398,1,1,0,0,159.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993167563,738.9166667,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
6/1/21,Brooklyn,Elevator,EL396,6,2,4,2,160.0,0.994166667,119.3,120.0,0.962083333,115.45,120.0,0.959861111,691.1,720.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
6/1/21,Brooklyn,Elevator,EL398,2,2,0,0,160.0,1.0,120.0,120.0,1.0,120.0,120.0,0.986666667,710.4,720.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
6/1/21,Brooklyn,Elevator,EL397,2,1,1,0,160.0,1.0,120.0,120.0,1.0,120.0,120.0,0.990925926,713.4666667,720.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
7/1/21,Brooklyn,Elevator,EL396,7,1,6,1,161.0,0.987365591,122.4333333,124.0,0.945833333,117.2833333,124.0,0.954950717,710.4833333,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
7/1/21,Brooklyn,Elevator,EL397,6,1,5,2,161.0,0.975806452,121.0,124.0,0.92405914,114.5833333,124.0,0.958602151,713.2,744.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
7/1/21,Brooklyn,Elevator,EL398,2,1,1,0,161.0,0.935483871,116.0,124.0,0.914247312,113.3666667,124.0,0.925179211,688.3333333,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
8/1/21,Brooklyn,Elevator,EL397,14,10,4,0,162.0,0.804301075,99.73333333,124.0,0.983870968,122.0,124.0,0.896706989,667.15,744.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
8/1/21,Brooklyn,Elevator,EL398,4,2,2,0,162.0,1.0,124.0,124.0,1.0,124.0,124.0,0.979278674,728.5833333,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
8/1/21,Brooklyn,Elevator,EL396,8,3,5,0,162.0,0.836693548,103.75,124.0,0.85,105.4,124.0,0.816577061,607.5333333,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
9/1/21,Brooklyn,Elevator,EL396,3,2,1,1,163.0,0.988888889,118.6666667,120.0,1.0,120.0,120.0,0.980393519,705.8833333,720.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
9/1/21,Brooklyn,Elevator,EL397,4,1,3,0,163.0,0.971805556,116.6166667,120.0,1.0,120.0,120.0,0.98,705.6,720.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
9/1/21,Brooklyn,Elevator,EL398,1,1,0,0,163.0,0.990972222,118.9166667,120.0,1.0,120.0,120.0,0.993634259,715.4166667,720.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
10/1/21,Brooklyn,Elevator,EL396,3,2,1,1,164.0,1.0,124.0,124.0,1.0,124.0,124.0,0.984094982,732.1666667,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
10/1/21,Brooklyn,Elevator,EL397,7,5,2,0,164.0,0.932930108,115.6833333,124.0,0.870967742,108.0,124.0,0.89359319,664.8333333,744.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
10/1/21,Brooklyn,Elevator,EL398,2,2,0,0,164.0,0.988575269,122.5833333,124.0,1.0,124.0,124.0,0.992943548,738.75,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
11/1/21,Brooklyn,Elevator,EL397,3,2,1,0,165.0,0.988888889,118.6666667,120.0,0.933333333,112.0,120.0,0.963356481,693.6166667,720.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
11/1/21,Brooklyn,Elevator,EL396,1,1,0,0,165.0,1.0,120.0,120.0,1.0,120.0,120.0,0.993287037,715.1666667,720.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
11/1/21,Brooklyn,Elevator,EL398,3,2,1,0,165.0,0.9625,115.5,120.0,0.933333333,112.0,120.0,0.945509259,680.7666667,720.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
12/1/21,Brooklyn,Elevator,EL396,3,1,2,0,166.0,0.968413978,120.0833333,124.0,1.0,124.0,124.0,0.98328853,731.5666667,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
12/1/21,Brooklyn,Elevator,EL397,10,3,7,0,166.0,0.968413978,120.0833333,124.0,0.971236559,120.4333333,124.0,0.967293907,719.6666667,744.0,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
12/1/21,Brooklyn,Elevator,EL398,5,4,1,0,166.0,0.932526882,115.6333333,124.0,1.0,124.0,124.0,0.952844982,708.9166667,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630,"10,038"
