Month,Borough,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN
1/1/21,Manhattan,Elevator,EL245,4,2,2,0,190,0.845564516,104.85,124,0.82688172,102.5333333,124,0.836223118,622.15,744,LEXINGTONAV/53ST-QBL-E/M,275,"Lexington Av-53 St (E,M)/51 St (6)",612
1/1/21,Bronx,Elevator,EL196,1,1,0,0,74,1,124,124,1,124,124,0.994578853,739.9666667,744,HUNTSPOINTAV-PEL-6,371,Hunts Point Av - Station,371
1/1/21,Manhattan,Elevator,EL315,4,3,1,0,42,0.970430108,120.3333333,124,1,124,124,0.973879928,724.5666667,744,BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6,411,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
1/1/21,Brooklyn,Elevator,EL370,2,2,0,0,188,1,124,124,1,124,124,0.986043907,733.6166667,744,DEKALBAV-4AV-B/Q/R,26,DeKalb Av - Station,26
1/1/21,Brooklyn,Elevator,EL377,0,0,0,0,102,1,124,124,1,124,124,1,744,744,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
1/1/21,Queens,Elevator,EL489X,0,0,0,0,N/A,0.972715054,120.6166667,124,0.967741935,120,124,0.974887993,725.3166667,744,AQUEDUCT-RACETRACK-RKY-A,196,Aqueduct-Racetrack - Station,196
1/1/21,Manhattan,Elevator,EL105,1,1,0,0,2,1,124,124,1,124,124,0.99327957,739,744,191ST-BWY7-1,300,191 St - Station,300
1/1/21,Bronx,Elevator,EL189,4,2,2,0,73,0.967741935,120,124,1,124,124,0.974820789,725.2666667,744,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
1/1/21,Bronx,Elevator,EL187,4,1,3,0,181,0.907526882,112.5333333,124,0.908333333,112.6333333,124,0.923319892,686.95,744,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
1/1/21,Manhattan,Elevator,EL227,2,1,1,0,223,0.967741935,120,124,1,124,124,0.975089606,725.4666667,744,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
1/1/21,Manhattan,Elevator,EL240,1,1,0,0,206,0.999596774,123.95,124,1,124,124,0.9953181,740.5166667,744,72ST-BWY7-1/2/3,313,72 St - Station,313
1/1/21,Brooklyn,Elevator,EL757,2,2,0,0,1,1,124,124,1,124,124,0.991733871,737.85,744,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
1/1/21,Manhattan,Elevator,EL223,3,3,0,0,221,0.978494624,121.3333333,124,1,124,124,0.984610215,732.55,744,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618
1/1/21,Manhattan,Elevator,EL222,3,3,0,0,220,0.993145161,123.15,124,1,124,124,0.988620072,735.5333333,744,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618
1/1/21,Brooklyn,Elevator,EL343,7,2,5,0,180,0.872715054,108.2166667,124,0.905645161,112.3,124,0.897939068,668.0666667,744,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
1/1/21,Brooklyn,Elevator,EL394,11,10,1,0,214,0.97311828,120.6666667,124,0.9625,119.35,124,0.940300179,699.5833333,744,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
1/1/21,Manhattan,Elevator,EL126,9,2,7,0,51,1,124,124,0.989919355,122.75,124,0.972423835,723.4833333,744,125ST-LEX-4/5/6,392,125 St - Station,392
1/1/21,Brooklyn,Elevator,EL753,1,1,0,0,14,1,124,124,1,124,124,0.99249552,738.4166667,744,8AV-SEA-N,71,8 Av - Station,71
1/1/21,Manhattan,Elevator,EL115,0,0,0,0,236,,0,0,,0,0,,0,0,190ST-8AV-A,145,190 St - Station,145
1/1/21,Brooklyn,Elevator,EL305,7,6,1,0,201,0.984946237,122.1333333,124,0.967741935,120,124,0.955555556,710.9333333,744,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
1/1/21,Manhattan,Elevator,EL326,2,1,1,0,29,0.992876344,123.1166667,124,1,124,124,0.992204301,738.2,744,WORLDTRADECENTER-8AV-E,171,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
1/1/21,Manhattan,Elevator,EL295X,0,0,0,0,N/A,0,0,124,0,0,124,0,0,744,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
1/1/21,Manhattan,Elevator,EL103,3,2,1,0,2,1,124,124,0.988037634,122.5166667,124,0.98922491,735.9833333,744,191ST-BWY7-1,300,191 St - Station,300
1/1/21,Manhattan,Elevator,EL206,4,2,2,0,365,1,124,124,1,124,124,0.985551075,733.25,744,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
1/1/21,Manhattan,Elevator,EL234,1,1,0,0,142,0.998790323,123.85,124,1,124,124,0.994422043,739.85,744,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
1/1/21,Queens,Elevator,EL412,10,4,6,0,385,0.99422043,123.2833333,124,0.952822581,118.15,124,0.952374552,708.5666667,744,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
1/1/21,Manhattan,Elevator,EL442,12,8,4,1,49,0.965725806,119.75,124,0.934543011,115.8833333,124,0.917316308,682.4833333,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
1/1/21,Brooklyn,Elevator,EL738,6,1,5,0,18,1,124,124,0.93844086,116.3666667,124,0.962948029,716.4333333,744,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
1/1/21,Manhattan,Elevator,EL220,2,1,1,0,248,1,124,124,0.979704301,121.4833333,124,0.987746416,734.8833333,744,14ST-UNIONSQ-BWY-N/R/Q,15,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
1/1/21,Manhattan,Elevator,EL267,1,1,0,0,48,1,124,124,1,124,124,0.996684588,741.5333333,744,72ST-2AV-Q,477,72 St - Station,477
1/1/21,Bronx,Elevator,EL138,3,2,1,1,158,1,124,124,0.97405914,120.7833333,124,0.98109319,729.9333333,744,PELHAMPKWY-LWP-2/5,424,Pelham Pkwy - Station,424
1/1/21,Bronx,Elevator,EL137,2,1,1,1,158,1,124,124,1,124,124,0.987679211,734.8333333,744,PELHAMPKWY-LWP-2/5,424,Pelham Pkwy - Station,424
1/1/21,Bronx,Elevator,EL500,4,4,0,0,3,0.995967742,123.5,124,1,124,124,0.986671147,734.0833333,744,BEDFORDPKBLVD-CON-B/D,211,Bedford Pk Blvd - Station,211
1/1/21,Queens,Elevator,EL494X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
1/1/21,Brooklyn,Elevator,EL393,2,2,0,0,214,1,124,124,1,124,124,0.989762545,736.3833333,744,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
1/1/21,Brooklyn,Elevator,EL375,4,1,3,0,150,0.986021505,122.2666667,124,1,124,124,0.985170251,732.9666667,744,CHURCHAV-6AV-F/G,243,Church Av - Station,243
1/1/21,Manhattan,Elevator,EL277,1,1,0,0,135,0.997715054,123.7166667,124,1,124,124,0.99359319,739.2333333,744,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
1/1/21,Manhattan,Elevator,EL200X,0,0,0,0,N/A,0.904166667,112.1166667,124,0.935483871,116,124,0.919780466,684.3166667,744,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
1/1/21,Brooklyn,Elevator,EL321,3,1,2,1,270,1,124,124,1,124,124,0.980734767,729.6666667,744,CHURCHAV-NOS-2/5,356,Church Av - Station,356
1/1/21,Manhattan,Elevator,EL120,0,0,0,0,423,,0,0,,0,0,,0,0,190ST-8AV-A,145,190 St - Station,145
1/1/21,Manhattan,Elevator,EL730,1,1,0,0,43,1,124,124,1,124,124,0.992361111,738.3166667,744,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
1/1/21,Manhattan,Elevator,EL247,2,2,0,0,48,1,124,124,1,124,124,0.991218638,737.4666667,744,96ST-2AV-Q,475,96 St - Station,475
1/1/21,Manhattan,Elevator,EL238,5,3,2,0,254,1,124,124,0.936424731,116.1166667,124,0.965748208,718.5166667,744,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314
1/1/21,Manhattan,Elevator,EL248,5,2,3,1,48,0.968413978,120.0833333,124,1,124,124,0.981765233,730.4333333,744,96ST-2AV-Q,475,96 St - Station,475
1/1/21,Queens,Elevator,EL446,2,1,1,0,115,0.984408602,122.0666667,124,1,124,124,0.985864695,733.4833333,744,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606
1/1/21,Manhattan,Elevator,EL232,3,1,2,1,174,0.967741935,120,124,1,124,124,0.968391577,720.4833333,744,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
1/1/21,Manhattan,Elevator,EL230,2,2,0,0,212,0.99327957,123.1666667,124,1,124,124,0.987567204,734.75,744,TIMESSQ-42ST-BWY-N/R/Q,11,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
1/1/21,Queens,Elevator,EL405,3,2,1,1,48,1,124,124,0.971774194,120.5,124,0.981698029,730.3833333,744,21ST-QUEENSBRIDGE-63S-F,221,21 St-Queensbridge - Station,221
1/1/21,Manhattan,Elevator,EL268X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,49ST-BWY-N/R/Q,10,49 St - Station,10
1/1/21,Queens,Elevator,EL411,4,4,0,0,385,0.991263441,122.9166667,124,1,124,124,0.984274194,732.3,744,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
1/1/21,Brooklyn,Elevator,EL398,2,1,1,0,155,0.999462366,123.9333333,124,1,124,124,0.990367384,736.8333333,744,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630
1/1/21,Manhattan,Elevator,EL140,3,3,0,0,167,0.995967742,123.5,124,1,124,124,0.978785842,728.2166667,744,168ST-8AV-A/C,148,"168 St (A,C,1)",605
1/1/21,Manhattan,Elevator,EL601,5,1,4,0,64,0.975134409,120.9166667,124,0.952822581,118.15,124,0.973342294,724.1666667,744,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
1/1/21,Queens,Elevator,EL467,5,2,3,0,6,0.969758065,120.25,124,0.966666667,119.8666667,124,0.955085125,710.5833333,744,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
1/1/21,Brooklyn,Elevator,EL395,4,3,1,0,214,1,124,124,1,124,124,0.979301075,728.6,744,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
1/1/21,Manhattan,Elevator,EL229,2,1,1,0,212,0.979166667,121.4166667,124,1,124,124,0.990456989,736.9,744,TIMESSQ-42ST-BWY-N/R/Q,11,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
1/1/21,Bronx,Elevator,EL190,1,1,0,0,73,1,124,124,1,124,124,0.991465054,737.65,744,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
1/1/21,Manhattan,Elevator,EL214,3,1,2,0,204,0.961693548,119.25,124,1,124,124,0.984543011,732.5,744,34ST-PENNSTATION-7AV-1/2/3,318,34 St-Penn Station - Station,318
1/1/21,Manhattan,Elevator,EL211,5,4,1,0,326,0.994489247,123.3166667,124,0.985215054,122.1666667,124,0.975448029,725.7333333,744,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
1/1/21,Manhattan,Elevator,EL17X,0,0,0,0,N/A,0.70094086,86.91666667,124,0.665188172,82.48333333,124,0.684610215,509.35,744,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
1/1/21,Manhattan,Elevator,EL291X,0,0,0,0,N/A,,0,0,,0,0,,0,0,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
1/1/21,Manhattan,Elevator,EL602,1,1,0,0,64,1,124,124,1,124,124,0.991039427,737.3333333,744,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
1/1/21,Manhattan,Elevator,EL404,3,2,1,1,374,0.936021505,116.0666667,124,0.933467742,115.75,124,0.937253584,697.3166667,744,ROOSEVELTISLAND-63S-F,222,Roosevelt Island - Station,222
1/1/21,Manhattan,Elevator,EL259,0,0,0,0,48,1,124,124,1,124,124,1,744,744,72ST-2AV-Q,477,72 St - Station,477
1/1/21,Bronx,Elevator,EL197,1,1,0,0,74,1,124,124,1,124,124,0.992741935,738.6,744,HUNTSPOINTAV-PEL-6,371,Hunts Point Av - Station,371
1/1/21,Bronx,Elevator,EL130,6,4,2,0,286,0.968951613,120.15,124,0.956989247,118.6666667,124,0.960483871,714.6,744,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
1/1/21,Manhattan,Elevator,EL205,5,1,4,1,365,0.997311828,123.6666667,124,0.990994624,122.8833333,124,0.976814516,726.75,744,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
1/1/21,Queens,Elevator,EL429,1,1,0,0,179,1,124,124,1,124,124,0.993346774,739.05,744,QUEENSPLAZA-QBL-E/M/R,273,Queens Plaza - Station,273
1/1/21,Manhattan,Elevator,EL603,2,1,1,1,64,1,124,124,1,124,124,0.987701613,734.85,744,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
1/1/21,Brooklyn,Elevator,EL700X,0,0,0,0,N/A,0.5625,69.75,124,0.551478495,68.38333333,124,0.551478495,410.3,744,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
1/1/21,Brooklyn,Elevator,EL340,0,0,0,0,255,,0,0,,0,0,,0,0,FRANKLINAV-8AV-C,178,"Franklin Av (C,S)",627
1/1/21,Manhattan,Elevator,EL316,4,2,2,0,42,0.938575269,116.3833333,124,0.967741935,120,124,0.949395161,706.35,744,BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6,411,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
1/1/21,Brooklyn,Elevator,EL306,3,1,2,0,201,1,124,124,0.951612903,118,124,0.981854839,730.5,744,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
1/1/21,Manhattan,Elevator,EL180,2,2,0,0,152,0.998655914,123.8333333,124,1,124,124,0.989023297,735.8333333,744,135ST-LWP-2/3,438,135 St - Station,438
1/1/21,Brooklyn,Elevator,EL382,4,4,0,0,212,0.95094086,117.9166667,124,0.998252688,123.7833333,124,0.967114695,719.5333333,744,PROSPECTPARK-BWY-B/Q/S,42,Prospect Park - Station,42
1/1/21,Queens,Elevator,EL426,2,2,0,0,167,1,124,124,1,124,124,0.983534946,731.75,744,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
1/1/21,Queens,Elevator,EL438,3,1,2,0,80,0.967741935,120,124,0.963172043,119.4333333,124,0.958848566,713.3833333,744,FORESTHILLS-71AV-QBL-E/F/M/R,261,Forest Hills-71 Av - Station,261
1/1/21,Bronx,Elevator,EL192,13,11,2,0,165,0.824462366,102.2333333,124,0.877688172,108.8333333,124,0.871953405,648.7333333,744,233ST-LWP-2/5,418,233 St - Station,418
1/1/21,Bronx,Elevator,EL160,2,2,0,0,103,0.995295699,123.4166667,124,1,124,124,0.989448925,736.15,744,E180ST-LWP-2/5,426,E 180 St - Station,426
1/1/21,Brooklyn,Elevator,EL383,2,1,1,0,212,1,124,124,0.978225806,121.3,124,0.988216846,735.2333333,744,PROSPECTPARK-BWY-B/Q/S,42,Prospect Park - Station,42
1/1/21,Brooklyn,Elevator,EL374,1,1,0,0,150,1,124,124,1,124,124,0.992293907,738.2666667,744,CHURCHAV-6AV-F/G,243,Church Av - Station,243
1/1/21,Manhattan,Elevator,EL118,7,1,6,0,5,1,124,124,0.990188172,122.7833333,124,0.970228495,721.85,744,181ST-8AV-A,146,181 St - Station,146
1/1/21,Bronx,Elevator,EL183,2,1,1,1,165,0.806451613,100,124,0.779704301,96.68333333,124,0.792786738,589.8333333,744,GUNHILLRD-LWP-2/5,421,Gun Hill Rd - Station,421
1/1/21,Manhattan,Elevator,EL335,6,2,4,1,189,1,124,124,0.975403226,120.95,124,0.968862007,720.8333333,744,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
1/1/21,Manhattan,Elevator,EL213,9,4,5,0,61,0.983064516,121.9,124,0.967876344,120.0166667,124,0.958109319,712.8333333,744,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
1/1/21,Brooklyn,Elevator,EL397,3,1,2,1,155,1,124,124,0.982258065,121.8,124,0.981854839,730.5,744,MYRTLE-WYCKOFFAVS-CNR-L,128,"Myrtle-Wyckoff Avs (L,M)",630
1/1/21,Manhattan,Elevator,EL104,6,1,5,0,2,0.93172043,115.5333333,124,0.932795699,115.6666667,124,0.907773297,675.3833333,744,191ST-BWY7-1,300,191 St - Station,300
1/1/21,Manhattan,Elevator,EL225,2,1,1,1,223,1,124,124,1,124,124,0.98891129,735.75,744,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
1/1/21,Manhattan,Elevator,EL279X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,28ST-LEX-6,404,28 St - Station,404
1/1/21,Manhattan,Elevator,EL262,1,1,0,0,48,1,124,124,1,124,124,0.996393369,741.3166667,744,72ST-2AV-Q,477,72 St - Station,477
1/1/21,Brooklyn,Elevator,EL371,4,3,1,1,188,0.972043011,120.5333333,124,1,124,124,0.981205197,730.0166667,744,DEKALBAV-4AV-B/Q/R,26,DeKalb Av - Station,26
1/1/21,Manhattan,Elevator,EL729X,0,0,0,0,N/A,0.709677419,88,124,0.727956989,90.26666667,124,0.725828853,540.0166667,744,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
1/1/21,Brooklyn,Elevator,EL764,5,5,0,0,2,0.985887097,122.25,124,1,124,124,0.981294803,730.0833333,744,GREENPOINTAV-XTN-G,283,Greenpoint Av - Station,283
1/1/21,Queens,Elevator,EL490X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
1/1/21,Bronx,Elevator,EL502,5,5,0,0,3,1,124,124,0.995967742,123.5,124,0.986469534,733.9333333,744,BEDFORDPKBLVD-CON-B/D,211,Bedford Pk Blvd - Station,211
1/1/21,Manhattan,Elevator,EL119,2,1,1,0,5,0.967741935,120,124,1,124,124,0.977060932,726.9333333,744,181ST-8AV-A,146,181 St - Station,146
1/1/21,Bronx,Elevator,EL128,4,3,1,1,54,1,124,124,0.966263441,119.8166667,124,0.96922043,721.1,744,SIMPSONST-LWP-2/5,430,Simpson St - Station,430
1/1/21,Manhattan,Elevator,EL212,4,3,1,0,326,0.927688172,115.0333333,124,0.935483871,116,124,0.93953853,699.0166667,744,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
1/1/21,Manhattan,Elevator,EL333,2,2,0,0,189,1,124,124,1,124,124,0.989896953,736.4833333,744,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
1/1/21,Manhattan,Elevator,EL711,2,2,0,0,162,0.990456989,122.8166667,124,1,124,124,0.990456989,736.9,744,BOWLINGGREEN-LEX-4/5,414,Bowling Green - Station,414
1/1/21,Manhattan,Elevator,EL713,1,1,0,0,28,1,124,124,1,124,124,0.992092294,738.1166667,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
1/1/21,Queens,Elevator,EL420,5,3,2,0,180,0.991263441,122.9166667,124,1,124,124,0.983736559,731.9,744,74ST-BROADWAY-FLS-7,454,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
1/1/21,Manhattan,Elevator,EL145,4,3,1,1,122,0.878897849,108.9833333,124,0.903225806,112,124,0.886021505,659.2,744,96ST-BWY7-1/2/3,310,96 St - Station,310
1/1/21,Manhattan,Elevator,EL292,2,1,1,0,5,1,124,124,0.967741935,120,124,0.980510753,729.5,744,1AV-CNR-L,119,1 Av - Station,119
1/1/21,Manhattan,Elevator,EL221,6,5,1,0,221,0.953629032,118.25,124,0.95094086,117.9166667,124,0.947379032,704.85,744,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618
1/1/21,Queens,Elevator,EL491X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
1/1/21,Manhattan,Elevator,EL141,2,1,1,0,167,0.870967742,108,124,0.870967742,108,124,0.871438172,648.35,744,168ST-8AV-A/C,148,"168 St (A,C,1)",605
1/1/21,Queens,Elevator,EL413,5,3,2,0,385,0.996639785,123.5833333,124,0.988575269,122.5833333,124,0.984565412,732.5166667,744,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
1/1/21,Manhattan,Elevator,EL331,5,3,2,0,100,0.870967742,108,124,0.878091398,108.8833333,124,0.875560036,651.4166667,744,BLEECKERST-LEX-6,408,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
1/1/21,Manhattan,Elevator,EL146,7,3,4,1,122,0.939784946,116.5333333,124,0.935483871,116,124,0.938732079,698.4166667,744,96ST-BWY7-1/2/3,310,96 St - Station,310
1/1/21,Queens,Elevator,EL492X,0,0,0,0,N/A,0.870967742,108,124,0.893682796,110.8166667,124,0.880353943,654.9833333,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
1/1/21,Queens,Elevator,EL434,1,1,0,0,150,1,124,124,1,124,124,0.993077957,738.85,744,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259
1/1/21,Manhattan,Elevator,EL12X,0,0,0,0,N/A,0.419354839,52,124,0.387096774,48,124,0.402531362,299.4833333,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
1/1/21,Manhattan,Elevator,EL228,1,1,0,0,223,0.994623656,123.3333333,124,1,124,124,0.99327957,739,744,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
1/1/21,Brooklyn,Elevator,EL746,2,2,0,0,6,1,124,124,1,124,124,0.98655914,734,744,86ST-4AV-R,38,86 St - Station,38
1/1/21,Brooklyn,Elevator,EL302,0,0,0,0,201,1,124,124,1,124,124,1,744,744,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
1/1/21,Brooklyn,Elevator,EL372,3,2,1,1,188,1,124,124,0.984408602,122.0666667,124,0.983781362,731.9333333,744,DEKALBAV-4AV-B/Q/R,26,DeKalb Av - Station,26
1/1/21,Queens,Elevator,EL424,1,1,0,0,45,1,124,124,1,124,124,0.991756272,737.8666667,744,BRIARWOOD-QBL-E/F,258,Briarwood - Station,258
1/1/21,Queens,Elevator,EL425,8,3,5,3,167,0.961021505,119.1666667,124,0.958736559,118.8833333,124,0.944041219,702.3666667,744,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
1/1/21,Manhattan,Elevator,EL178,4,3,1,0,87,0.897177419,111.25,124,0.857930108,106.3833333,124,0.867921147,645.7333333,744,DYCKMANST-BWY7-1,299,Dyckman St - Station,299
1/1/21,Manhattan,Elevator,EL288X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
1/1/21,Bronx,Elevator,EL159,4,1,3,2,103,0.967741935,120,124,0.958198925,118.8166667,124,0.957571685,712.4333333,744,E180ST-LWP-2/5,426,E 180 St - Station,426
1/1/21,Brooklyn,Elevator,EL327X,0,0,0,0,N/A,0.660349462,81.88333333,124,0.64516129,80,124,0.650582437,484.0333333,744,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636
1/1/21,Queens,Elevator,EL466,5,3,2,0,6,1,124,124,0.967741935,120,124,0.965367384,718.2333333,744,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
1/1/21,Queens,Elevator,EL436,12,2,10,0,150,0.963172043,119.4333333,124,0.93077957,115.4166667,124,0.940613799,699.8166667,744,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259
1/1/21,Queens,Elevator,EL409,1,1,0,0,46,1,124,124,1,124,124,0.991487455,737.6666667,744,JAMAICAVANWYCK-QBL-E,280,Jamaica Van Wyck - Station,280
1/1/21,Manhattan,Elevator,EL143,1,1,0,0,181,1,124,124,1,124,124,0.992047491,738.0833333,744,125ST-8AV-A/B/C/D,153,125 St - Station,153
1/1/21,Manhattan,Elevator,EL720,3,1,2,0,76,0.991935484,123,124,0.97983871,121.5,124,0.984677419,732.6,744,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
1/1/21,Manhattan,Elevator,EL202,1,1,0,0,39,1,124,124,1,124,124,0.991756272,737.8666667,744,51ST-LEX-6,401,"Lexington Av-53 St (E,M)/51 St (6)",612
1/1/21,Manhattan,Elevator,EL110,0,0,0,0,254,,0,0,,0,0,,0,0,181ST-BWY7-1,301,181 St - Station,301
1/1/21,Bronx,Elevator,EL136,4,3,1,0,158,1,124,124,1,124,124,0.981429211,730.1833333,744,PELHAMPKWY-LWP-2/5,424,Pelham Pkwy - Station,424
1/1/21,Manhattan,Elevator,EL294X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
1/1/21,Queens,Elevator,EL465,7,2,5,1,6,0.971236559,120.4333333,124,0.950268817,117.8333333,124,0.948185484,705.45,744,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
1/1/21,Manhattan,Elevator,EL443,3,3,0,0,49,1,124,124,1,124,124,0.98328853,731.5666667,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
1/1/21,Brooklyn,Elevator,EL756,3,2,1,0,1,1,124,124,0.978763441,121.3666667,124,0.988396057,735.3666667,744,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
